permno,date,ticker,prc,ret,shrout,vol
93436,29-10-2014,TSLA,238.10001,-0.019236,125366,4967640
93436,30-10-2014,TSLA,238.66,0.002352,125366,3228571
93436,31-10-2014,TSLA,241.7,0.012738,125382,3775327
93436,03-11-2014,TSLA,242.59,0.003682,125382,4207268
93436,04-11-2014,TSLA,238.92999,-0.015087,125382,3672372
93436,05-11-2014,TSLA,230.97,-0.033315,125382,9046025
93436,06-11-2014,TSLA,241.22,0.044378,125382,15356717
93436,07-11-2014,TSLA,240.2,-0.004229,125382,5161023
93436,10-11-2014,TSLA,241.92999,0.007202,125382,4577208
93436,11-11-2014,TSLA,251.08,0.037821,125382,7952565
93436,12-11-2014,TSLA,249.10001,-0.007886,125382,5870818
93436,13-11-2014,TSLA,251.7,0.010438,125382,6235094
93436,14-11-2014,TSLA,258.67999,0.027731,125382,6101145
93436,17-11-2014,TSLA,253.98,-0.018169,125382,4025695
93436,18-11-2014,TSLA,257.70001,0.014647,125382,4474294
93436,19-11-2014,TSLA,247.74001,-0.03865,125382,7911086
93436,20-11-2014,TSLA,248.71001,0.003915,125382,3587220
93436,21-11-2014,TSLA,242.78,-0.023843,125382,7485059
93436,24-11-2014,TSLA,246.72,0.016229,125382,4789708
93436,25-11-2014,TSLA,248.09,0.005553,125382,3159804
93436,26-11-2014,TSLA,248.44,0.001411,125382,1982069
93436,28-11-2014,TSLA,244.52,-0.015779,125382,2121827
93436,01-12-2014,TSLA,231.64,-0.052675,125382,8619351
93436,02-12-2014,TSLA,231.42999,-0.000907,125382,5887046
93436,03-12-2014,TSLA,229.3,-0.009204,125382,5307733
93436,04-12-2014,TSLA,228.28,-0.004448,125382,3879208
93436,05-12-2014,TSLA,223.71001,-0.020019,125382,6063619
93436,08-12-2014,TSLA,214.36,-0.041795,125382,9225619
93436,09-12-2014,TSLA,216.89,0.011803,125382,9431502
93436,10-12-2014,TSLA,209.84,-0.032505,125382,7314165
93436,11-12-2014,TSLA,208.88,-0.004575,125382,6690898
93436,12-12-2014,TSLA,207,-0.009,125382,7157282
93436,15-12-2014,TSLA,204.03999,-0.0143,125382,5218252
93436,16-12-2014,TSLA,197.81,-0.030533,125382,8426305
93436,17-12-2014,TSLA,205.82001,0.040494,125382,7368034
93436,18-12-2014,TSLA,218.25999,0.060441,125382,7525316
93436,19-12-2014,TSLA,219.28999,0.004719,125382,6910465
93436,22-12-2014,TSLA,222.60001,0.015094,125382,4806917
93436,23-12-2014,TSLA,220.97,-0.007323,125382,4512756
93436,24-12-2014,TSLA,222.25999,0.005838,125382,1333518
93436,26-12-2014,TSLA,227.82001,0.025016,125382,3327016
93436,29-12-2014,TSLA,225.71001,-0.009262,125382,2811828
93436,30-12-2014,TSLA,222.23,-0.015418,125382,2903242
93436,31-12-2014,TSLA,222.41,0.00081,125688,2402097
93436,02-01-2015,TSLA,219.31,-0.013938,125688,4764443
93436,05-01-2015,TSLA,210.09,-0.042041,125688,5368477
93436,06-01-2015,TSLA,211.28,0.005664,125688,6261936
93436,07-01-2015,TSLA,210.95,-0.001562,125688,2968390
93436,08-01-2015,TSLA,210.61501,-0.001588,125688,3442509
93436,09-01-2015,TSLA,206.66,-0.018778,125688,4668295
93436,12-01-2015,TSLA,202.21001,-0.021533,125688,5950280
93436,13-01-2015,TSLA,204.25,0.010089,125688,4477320
93436,14-01-2015,TSLA,192.69,-0.056597,125688,11551855
93436,15-01-2015,TSLA,191.87,-0.004256,125688,5213638
93436,16-01-2015,TSLA,193.07001,0.006254,125688,3603158
93436,20-01-2015,TSLA,191.92999,-0.005905,125688,4503182
93436,21-01-2015,TSLA,196.57001,0.024176,125688,4152093
93436,22-01-2015,TSLA,201.62,0.025691,125688,4116905
93436,23-01-2015,TSLA,201.28999,-0.001637,125688,3444379
93436,26-01-2015,TSLA,206.55,0.026132,125688,3234522
93436,27-01-2015,TSLA,205.98,-0.00276,125688,2782324
93436,28-01-2015,TSLA,199.37,-0.032091,125688,3149606
93436,29-01-2015,TSLA,205.2,0.029242,125688,3698106
93436,30-01-2015,TSLA,203.60001,-0.007797,125763,3010359
93436,02-02-2015,TSLA,210.94,0.036051,125763,4149186
93436,03-02-2015,TSLA,218.36,0.035176,125763,4826324
93436,04-02-2015,TSLA,218.55,0.00087,125763,3305427
93436,05-02-2015,TSLA,220.99001,0.011165,125763,3522947
93436,06-02-2015,TSLA,217.36,-0.016426,125763,3243931
93436,09-02-2015,TSLA,217.48,0.000552,125763,3472423
93436,10-02-2015,TSLA,216.28999,-0.005472,125763,5390542
93436,11-02-2015,TSLA,212.8,-0.016136,125763,9769702
93436,12-02-2015,TSLA,202.88,-0.046617,125763,15669607
93436,13-02-2015,TSLA,203.77,0.004387,125763,6191003
93436,17-02-2015,TSLA,204.35001,0.002846,125763,3969147
93436,18-02-2015,TSLA,204.46001,0.000538,125763,2713598
93436,19-02-2015,TSLA,211.705,0.035435,125763,5154148
93436,20-02-2015,TSLA,217.11,0.025531,125763,5982089
93436,23-02-2015,TSLA,207.33501,-0.045023,125763,8499775
93436,24-02-2015,TSLA,204.11,-0.015555,125763,6603560
93436,25-02-2015,TSLA,203.75999,-0.001715,125763,3909520
93436,26-02-2015,TSLA,207.19,0.016834,125763,6472855
93436,27-02-2015,TSLA,203.34,-0.018582,125763,3882094
93436,02-03-2015,TSLA,197.325,-0.029581,125763,7922065
93436,03-03-2015,TSLA,199.56,0.011327,125763,4432329
93436,04-03-2015,TSLA,202.435,0.014407,125763,4220512
93436,05-03-2015,TSLA,200.63,-0.008916,125763,4877015
93436,06-03-2015,TSLA,193.88,-0.033644,125763,6712948
93436,09-03-2015,TSLA,190.88,-0.015474,125763,6739480
93436,10-03-2015,TSLA,190.32001,-0.002934,125763,5579691
93436,11-03-2015,TSLA,193.74001,0.01797,125763,4974871
93436,12-03-2015,TSLA,191.07001,-0.013781,125763,4149294
93436,13-03-2015,TSLA,188.67999,-0.012509,125763,5432298
93436,16-03-2015,TSLA,195.7,0.037206,125763,5628783
93436,17-03-2015,TSLA,194.73,-0.004957,125763,4894052
93436,18-03-2015,TSLA,200.71001,0.030709,125763,4820936
93436,19-03-2015,TSLA,195.64999,-0.025211,125763,8465044
93436,20-03-2015,TSLA,198.08,0.01242,125763,4274067
93436,23-03-2015,TSLA,199.63,0.007825,125763,2630326
93436,24-03-2015,TSLA,201.72,0.010469,125763,3649860
93436,25-03-2015,TSLA,194.3,-0.036784,125763,5724059
93436,26-03-2015,TSLA,190.405,-0.020046,125763,4127956
93436,27-03-2015,TSLA,185,-0.028387,125763,8604947
93436,30-03-2015,TSLA,190.57001,0.030108,125763,10089516
93436,31-03-2015,TSLA,188.77,-0.009445,126362,5026569
93436,01-04-2015,TSLA,187.59,-0.006251,126362,3794621
93436,02-04-2015,TSLA,191,0.018178,126362,5008468
93436,06-04-2015,TSLA,203.10001,0.063351,126362,12453911
93436,07-04-2015,TSLA,203.25,0.000739,126362,4347864
93436,08-04-2015,TSLA,207.67,0.021747,126362,6300017
93436,09-04-2015,TSLA,210.09,0.011653,126362,3800125
93436,10-04-2015,TSLA,210.89999,0.003855,126362,4067676
93436,13-04-2015,TSLA,209.78,-0.005311,126362,3758230
93436,14-04-2015,TSLA,207.46001,-0.011059,126362,3025963
93436,15-04-2015,TSLA,207.83,0.001783,126362,1952378
93436,16-04-2015,TSLA,206.7,-0.005437,126362,1659059
93436,17-04-2015,TSLA,206.78999,0.000435,126362,2469926
93436,20-04-2015,TSLA,205.27,-0.00735,126362,2559251
93436,21-04-2015,TSLA,209.41,0.020169,126362,3432541
93436,22-04-2015,TSLA,219.44,0.047897,126362,7863037
93436,23-04-2015,TSLA,218.60001,-0.003828,126362,4411252
93436,24-04-2015,TSLA,218.425,-0.000801,126362,2427943
93436,27-04-2015,TSLA,231.55,0.060089,126362,11672638
93436,28-04-2015,TSLA,230.48,-0.004621,126362,6085379
93436,29-04-2015,TSLA,232.45,0.008547,126362,3936077
93436,30-04-2015,TSLA,226.05,-0.027533,126404,3911857
93436,01-05-2015,TSLA,226.03,-8.80E-05,126404,5281689
93436,04-05-2015,TSLA,230.50999,0.01982,126404,4431566
93436,05-05-2015,TSLA,232.95,0.010585,126404,5796873
93436,06-05-2015,TSLA,230.42999,-0.010818,126404,5270133
93436,07-05-2015,TSLA,236.8,0.027644,126404,9455909
93436,08-05-2015,TSLA,236.61,-0.000802,126404,4668236
93436,11-05-2015,TSLA,239.49001,0.012172,126404,5672262
93436,12-05-2015,TSLA,244.74001,0.021922,126404,6363429
93436,13-05-2015,TSLA,243.17999,-0.006374,126404,5440165
93436,14-05-2015,TSLA,244.10001,0.003783,126404,2895936
93436,15-05-2015,TSLA,248.84,0.019418,126404,4527663
93436,18-05-2015,TSLA,248.75,-0.000362,126404,3353215
93436,19-05-2015,TSLA,247.14,-0.006472,126404,3674231
93436,20-05-2015,TSLA,244.35001,-0.011289,126404,3755569
93436,21-05-2015,TSLA,245.62,0.005197,126404,1970643
93436,22-05-2015,TSLA,247.73,0.008591,126404,2223089
93436,26-05-2015,TSLA,247.455,-0.00111,126404,3498682
93436,27-05-2015,TSLA,247.42999,-0.000101,126404,3400900
93436,28-05-2015,TSLA,251.45,0.016247,126404,3647283
93436,29-05-2015,TSLA,250.8,-0.002585,126404,3787583
93436,01-06-2015,TSLA,249.45,-0.005383,126404,2505057
93436,02-06-2015,TSLA,248.35001,-0.00441,126404,2133109
93436,03-06-2015,TSLA,248.99001,0.002577,126404,1781505
93436,04-06-2015,TSLA,245.92,-0.01233,126404,2453585
93436,05-06-2015,TSLA,249.14,0.013094,126404,3022026
93436,08-06-2015,TSLA,256.29001,0.028699,126404,5017097
93436,09-06-2015,TSLA,256,-0.001132,126404,2611146
93436,10-06-2015,TSLA,250.7,-0.020703,126404,3454453
93436,11-06-2015,TSLA,251.41,0.002832,126404,2044058
93436,12-06-2015,TSLA,250.69,-0.002864,126404,1422335
93436,15-06-2015,TSLA,250.38,-0.001237,126404,2186175
93436,16-06-2015,TSLA,253.12,0.010943,126404,1984678
93436,17-06-2015,TSLA,260.41,0.028801,126404,5512920
93436,18-06-2015,TSLA,261.89001,0.005683,126404,2792703
93436,19-06-2015,TSLA,262.51001,0.002367,126404,2463013
93436,22-06-2015,TSLA,259.79001,-0.010362,126404,4561079
93436,23-06-2015,TSLA,267.67001,0.030332,126404,3870828
93436,24-06-2015,TSLA,265.17001,-0.00934,126404,2412293
93436,25-06-2015,TSLA,268.79001,0.013652,126404,2849204
93436,26-06-2015,TSLA,267.09,-0.006325,126404,3838434
93436,29-06-2015,TSLA,262.01999,-0.018982,126404,3478909
93436,30-06-2015,TSLA,268.26001,0.023815,127101,3086985
93436,01-07-2015,TSLA,269.14999,0.003318,127101,2101224
93436,02-07-2015,TSLA,280.01999,0.040386,127101,7163967
93436,06-07-2015,TSLA,279.72,-0.001071,127101,4121933
93436,07-07-2015,TSLA,267.88,-0.042328,127101,6105126
93436,08-07-2015,TSLA,254.96001,-0.048231,127101,6221077
93436,09-07-2015,TSLA,257.92001,0.01161,127101,3334077
93436,10-07-2015,TSLA,259.14999,0.004769,127101,2610858
93436,13-07-2015,TSLA,262.16,0.011615,127101,2960319
93436,14-07-2015,TSLA,265.64999,0.013312,127101,1912641
93436,15-07-2015,TSLA,263.14001,-0.009448,127101,2021621
93436,16-07-2015,TSLA,266.67999,0.013453,127101,1615961
93436,17-07-2015,TSLA,274.66,0.029924,127101,5004099
93436,20-07-2015,TSLA,282.26001,0.027671,127101,4978454
93436,21-07-2015,TSLA,266.76999,-0.054879,127101,6108686
93436,22-07-2015,TSLA,267.87,0.004123,127101,3104960
93436,23-07-2015,TSLA,267.20001,-0.002501,127101,2227739
93436,24-07-2015,TSLA,265.41,-0.006699,127101,2836498
93436,27-07-2015,TSLA,253.00999,-0.04672,127101,4696534
93436,28-07-2015,TSLA,264.82001,0.046678,127101,3895808
93436,29-07-2015,TSLA,263.82001,-0.003776,127101,2790095
93436,30-07-2015,TSLA,266.79001,0.011258,127142,2034560
93436,31-07-2015,TSLA,266.14999,-0.002399,127142,2222552
93436,03-08-2015,TSLA,259.98999,-0.023145,127142,2553474
93436,04-08-2015,TSLA,266.28,0.024193,127142,2353566
93436,05-08-2015,TSLA,270.13,0.014459,127142,6211622
93436,06-08-2015,TSLA,246.13,-0.088846,127142,14625018
93436,07-08-2015,TSLA,242.50999,-0.014708,127142,5073390
93436,10-08-2015,TSLA,241.14,-0.005649,127142,4185890
93436,11-08-2015,TSLA,237.37,-0.015634,127142,4264939
93436,12-08-2015,TSLA,238.17,0.00337,127142,3739157
93436,13-08-2015,TSLA,242.50999,0.018222,127142,4681982
93436,14-08-2015,TSLA,243.14999,0.002639,129837,4364810
93436,17-08-2015,TSLA,254.99001,0.048694,129837,7176690
93436,18-08-2015,TSLA,260.72,0.022472,129837,4205261
93436,19-08-2015,TSLA,255.25,-0.02098,129837,3604282
93436,20-08-2015,TSLA,242.17999,-0.051205,129837,4905757
93436,21-08-2015,TSLA,230.77,-0.047114,129837,6590234
93436,24-08-2015,TSLA,218.87,-0.051567,129837,9586085
93436,25-08-2015,TSLA,220.03,0.0053,129837,4327294
93436,26-08-2015,TSLA,224.84,0.021861,129837,4958542
93436,27-08-2015,TSLA,242.99001,0.080724,129837,7655959
93436,28-08-2015,TSLA,248.48,0.022594,129837,5519555
93436,31-08-2015,TSLA,249.06,0.002334,129837,4700232
93436,01-09-2015,TSLA,238.63,-0.041877,129837,5454765
93436,02-09-2015,TSLA,247.69,0.037967,129837,4671392
93436,03-09-2015,TSLA,245.57001,-0.008559,129837,4194772
93436,04-09-2015,TSLA,241.92999,-0.014823,129837,3690553
93436,08-09-2015,TSLA,248.17,0.025793,129837,3138231
93436,09-09-2015,TSLA,248.91,0.002982,129837,3390788
93436,10-09-2015,TSLA,248.48,-0.001728,129837,2709024
93436,11-09-2015,TSLA,250.24001,0.007083,129837,2350844
93436,14-09-2015,TSLA,253.19,0.011789,129837,2890851
93436,15-09-2015,TSLA,253.57001,0.001501,129837,2933466
93436,16-09-2015,TSLA,262.25,0.034231,129837,4417081
93436,17-09-2015,TSLA,262.07001,-0.000686,129837,3585812
93436,18-09-2015,TSLA,260.62,-0.005533,129837,3763064
93436,21-09-2015,TSLA,264.20001,0.013737,129837,6128084
93436,22-09-2015,TSLA,260.94,-0.012339,129837,3664386
93436,23-09-2015,TSLA,261.06,0.00046,129837,2600778
93436,24-09-2015,TSLA,263.12,0.007891,129837,3448191
93436,25-09-2015,TSLA,256.91,-0.023601,129837,3774392
93436,28-09-2015,TSLA,248.42999,-0.033008,129837,4901057
93436,29-09-2015,TSLA,246.64999,-0.007165,129837,3703154
93436,30-09-2015,TSLA,248.39999,0.007095,130901,4929722
93436,01-10-2015,TSLA,239.88,-0.0343,130901,4567564
93436,02-10-2015,TSLA,247.57001,0.032058,130901,4423982
93436,05-10-2015,TSLA,246.14999,-0.005736,130901,3689865
93436,06-10-2015,TSLA,241.46001,-0.019053,130901,5235897
93436,07-10-2015,TSLA,231.96001,-0.039344,130901,6809959
93436,08-10-2015,TSLA,226.72,-0.02259,130901,6133216
93436,09-10-2015,TSLA,220.69,-0.026597,130901,6158370
93436,12-10-2015,TSLA,215.58,-0.023155,130901,3836303
93436,13-10-2015,TSLA,219.25,0.017024,130901,5171535
93436,14-10-2015,TSLA,216.88,-0.01081,130901,3096498
93436,15-10-2015,TSLA,221.31,0.020426,130901,2844233
93436,16-10-2015,TSLA,227.00999,0.025756,130901,4334493
93436,19-10-2015,TSLA,228.10001,0.004802,130901,2507895
93436,20-10-2015,TSLA,213.03,-0.066068,130901,14900047
93436,21-10-2015,TSLA,210.09,-0.013801,130901,4195471
93436,22-10-2015,TSLA,211.72,0.007759,130901,2821659
93436,23-10-2015,TSLA,209.09,-0.012422,130901,4235462
93436,26-10-2015,TSLA,215.25999,0.029509,130901,3391438
93436,27-10-2015,TSLA,210.35001,-0.02281,130901,3519449
93436,28-10-2015,TSLA,212.96001,0.012408,130901,2728593
93436,29-10-2015,TSLA,211.63,-0.006245,130951,1803032
93436,30-10-2015,TSLA,206.92999,-0.022209,130951,4457801
93436,02-11-2015,TSLA,213.78999,0.033151,130951,3928144
93436,03-11-2015,TSLA,208.35001,-0.025446,130951,8350586
93436,04-11-2015,TSLA,231.63,0.111735,130951,12726366
93436,05-11-2015,TSLA,231.77,0.000604,130951,4496843
93436,06-11-2015,TSLA,232.36,0.002546,130951,2445293
93436,09-11-2015,TSLA,225.33,-0.030255,130951,3850860
93436,10-11-2015,TSLA,216.5,-0.039187,130951,4617007
93436,11-11-2015,TSLA,219.08,0.011917,130951,3347806
93436,12-11-2015,TSLA,212.94,-0.028026,130951,2915920
93436,13-11-2015,TSLA,207.19,-0.027003,130951,3430327
93436,16-11-2015,TSLA,214.31,0.034365,130951,2925395
93436,17-11-2015,TSLA,214,-0.001446,130951,2156479
93436,18-11-2015,TSLA,221.07001,0.033037,130951,2811900
93436,19-11-2015,TSLA,221.8,0.003302,130951,2504375
93436,20-11-2015,TSLA,220.00999,-0.00807,130951,4444222
93436,23-11-2015,TSLA,217.75,-0.010272,130951,2526199
93436,24-11-2015,TSLA,218.25,0.002296,130951,2480293
93436,25-11-2015,TSLA,229.64,0.052188,130951,4040779
93436,27-11-2015,TSLA,231.61,0.008579,130951,1949353
93436,30-11-2015,TSLA,230.25999,-0.005829,130951,2659813
93436,01-12-2015,TSLA,237.19,0.030096,130951,3733955
93436,02-12-2015,TSLA,231.99001,-0.021923,130951,2981468
93436,03-12-2015,TSLA,232.71001,0.003104,130951,2939564
93436,04-12-2015,TSLA,230.38,-0.010013,130951,2573683
93436,07-12-2015,TSLA,231.13,0.003255,130951,3146002
93436,08-12-2015,TSLA,226.72,-0.01908,130951,2687636
93436,09-12-2015,TSLA,224.52,-0.009704,130951,3057753
93436,10-12-2015,TSLA,227.07001,0.011358,130951,2071692
93436,11-12-2015,TSLA,217.02,-0.04426,130951,3268826
93436,14-12-2015,TSLA,218.58,0.007188,130951,2831619
93436,15-12-2015,TSLA,221.09,0.011483,130951,2244424
93436,16-12-2015,TSLA,234.50999,0.060699,130951,5104341
93436,17-12-2015,TSLA,233.39,-0.004776,130951,3298638
93436,18-12-2015,TSLA,230.46001,-0.012554,130951,3014188
93436,21-12-2015,TSLA,232.56,0.009112,130951,1953174
93436,22-12-2015,TSLA,229.95,-0.011223,130951,1961495
93436,23-12-2015,TSLA,229.7,-0.001087,130951,1547579
93436,24-12-2015,TSLA,230.57001,0.003788,130951,710277
93436,28-12-2015,TSLA,228.95,-0.007026,130951,1901304
93436,29-12-2015,TSLA,237.19,0.03599,130951,2406290
93436,30-12-2015,TSLA,238.09,0.003794,130951,3697921
93436,31-12-2015,TSLA,240.00999,0.008064,131425,2715038
93436,04-01-2016,TSLA,223.41,-0.069164,131425,6827299
93436,05-01-2016,TSLA,223.42999,8.90E-05,131425,3186752
93436,06-01-2016,TSLA,219.03999,-0.019648,131425,3859128
93436,07-01-2016,TSLA,215.64999,-0.015477,131425,3555251
93436,08-01-2016,TSLA,211,-0.021563,131425,3628058
93436,11-01-2016,TSLA,207.85001,-0.014929,131425,4091422
93436,12-01-2016,TSLA,209.97,0.0102,131425,3091917
93436,13-01-2016,TSLA,200.31,-0.046007,131425,4126416
93436,14-01-2016,TSLA,206.17999,0.029305,131425,6490741
93436,15-01-2016,TSLA,204.99001,-0.005772,131425,5578640
93436,19-01-2016,TSLA,204.72,-0.001317,131425,4038676
93436,20-01-2016,TSLA,198.7,-0.029406,131425,5838608
93436,21-01-2016,TSLA,199.97,0.006392,131425,3166159
93436,22-01-2016,TSLA,202.55,0.012902,131425,3124055
93436,25-01-2016,TSLA,196.38,-0.030462,131425,2698828
93436,26-01-2016,TSLA,193.56,-0.01436,131425,4964180
93436,27-01-2016,TSLA,188.07001,-0.028363,131425,3701071
93436,28-01-2016,TSLA,189.7,0.008667,131425,4592754
93436,29-01-2016,TSLA,191.2,0.007907,132056,2852289
93436,01-02-2016,TSLA,196.94,0.030021,132056,5297639
93436,02-02-2016,TSLA,182.78,-0.0719,132056,5773637
93436,03-02-2016,TSLA,173.48,-0.050881,132056,7931362
93436,04-02-2016,TSLA,175.33,0.010664,132056,4385366
93436,05-02-2016,TSLA,162.60001,-0.072606,132056,9437591
93436,08-02-2016,TSLA,147.99001,-0.089852,132056,9312996
93436,09-02-2016,TSLA,148.25,0.001757,132056,8651678
93436,10-02-2016,TSLA,143.67,-0.030894,132056,10423243
93436,11-02-2016,TSLA,150.47,0.047331,132056,14250364
93436,12-02-2016,TSLA,151.03999,0.003788,132056,7235783
93436,16-02-2016,TSLA,155.17,0.027344,132056,5593794
93436,17-02-2016,TSLA,168.67999,0.087066,132056,5825159
93436,18-02-2016,TSLA,166.77,-0.011323,132056,3887574
93436,19-02-2016,TSLA,166.58,-0.001139,132056,2959390
93436,22-02-2016,TSLA,177.74001,0.066995,132056,5060051
93436,23-02-2016,TSLA,177.21001,-0.002982,132056,5994874
93436,24-02-2016,TSLA,179,0.010101,132056,5395699
93436,25-02-2016,TSLA,187.42999,0.047095,132056,5750741
93436,26-02-2016,TSLA,190.34,0.015526,132056,6065117
93436,29-02-2016,TSLA,191.92999,0.008353,132056,4498997
93436,01-03-2016,TSLA,186.35001,-0.029073,132056,6726085
93436,02-03-2016,TSLA,188.34,0.010679,132056,4851314
93436,03-03-2016,TSLA,195.74001,0.039291,132056,4829018
93436,04-03-2016,TSLA,201.03999,0.027077,132056,6489058
93436,07-03-2016,TSLA,205.28999,0.02114,132056,5337072
93436,08-03-2016,TSLA,202.60001,-0.013103,132056,4178693
93436,09-03-2016,TSLA,208.72,0.030207,132056,3208554
93436,10-03-2016,TSLA,205.17999,-0.016961,132056,5192523
93436,11-03-2016,TSLA,207.5,0.011307,132056,3343077
93436,14-03-2016,TSLA,215.14999,0.036867,132056,4065706
93436,15-03-2016,TSLA,218.34,0.014827,132056,3180452
93436,16-03-2016,TSLA,221.92999,0.016442,132056,3517703
93436,17-03-2016,TSLA,226.38,0.020051,132056,3782891
93436,18-03-2016,TSLA,232.74001,0.028094,132056,4711793
93436,21-03-2016,TSLA,238.32001,0.023975,132056,5307822
93436,22-03-2016,TSLA,234.24001,-0.01712,132056,4316591
93436,23-03-2016,TSLA,222.58,-0.049778,132056,4949576
93436,24-03-2016,TSLA,227.75,0.023228,132056,4960900
93436,28-03-2016,TSLA,230.25999,0.011021,132056,3925685
93436,29-03-2016,TSLA,230.13,-0.000565,132056,4039330
93436,30-03-2016,TSLA,226.89,-0.014079,132056,4032982
93436,31-03-2016,TSLA,229.77,0.012693,133858,8012872
93436,01-04-2016,TSLA,237.59,0.034034,133858,15997509
93436,04-04-2016,TSLA,246.99001,0.039564,133858,13476327
93436,05-04-2016,TSLA,255.47,0.034333,133858,9948699
93436,06-04-2016,TSLA,265.42001,0.038948,133858,11705479
93436,07-04-2016,TSLA,257.20001,-0.03097,133858,8856171
93436,08-04-2016,TSLA,250.07001,-0.027722,133858,7360635
93436,11-04-2016,TSLA,249.92,-6.00E-04,133858,9160623
93436,12-04-2016,TSLA,247.82001,-0.008403,133858,5763208
93436,13-04-2016,TSLA,254.53,0.027076,133858,4925615
93436,14-04-2016,TSLA,251.86,-0.01049,133858,4132185
93436,15-04-2016,TSLA,254.50999,0.010522,133858,3749366
93436,18-04-2016,TSLA,253.88,-0.002475,133858,4271362
93436,19-04-2016,TSLA,247.37,-0.025642,133858,6357526
93436,20-04-2016,TSLA,249.97,0.010511,133858,5197751
93436,21-04-2016,TSLA,248.28999,-0.006721,133858,2781459
93436,22-04-2016,TSLA,253.75,0.02199,133858,3786327
93436,25-04-2016,TSLA,251.82001,-0.007606,133858,3670348
93436,26-04-2016,TSLA,253.74001,0.007624,133858,3223839
93436,27-04-2016,TSLA,251.47,-0.008946,133858,3223808
93436,28-04-2016,TSLA,247.71001,-0.014952,133858,2518990
93436,29-04-2016,TSLA,240.75999,-0.028057,133945,5413787
93436,02-05-2016,TSLA,241.8,0.00432,133945,3843935
93436,03-05-2016,TSLA,232.32001,-0.039206,133945,4302222
93436,04-05-2016,TSLA,222.56,-0.042011,133945,8696187
93436,05-05-2016,TSLA,211.53,-0.04956,133945,11254827
93436,06-05-2016,TSLA,214.92999,0.016073,133945,5685230
93436,09-05-2016,TSLA,208.92,-0.027963,133945,4776383
93436,10-05-2016,TSLA,208.69,-0.001101,133945,4070623
93436,11-05-2016,TSLA,208.96001,0.001294,133945,5161864
93436,12-05-2016,TSLA,207.28,-0.00804,133945,3650475
93436,13-05-2016,TSLA,207.61,0.001592,133945,2822891
93436,16-05-2016,TSLA,208.28999,0.003275,133945,2949396
93436,17-05-2016,TSLA,204.66,-0.017428,133945,2843597
93436,18-05-2016,TSLA,211.17,0.031809,133945,5617519
93436,19-05-2016,TSLA,215.21001,0.019132,133945,6866321
93436,20-05-2016,TSLA,220.28,0.023558,133945,9007376
93436,23-05-2016,TSLA,216.22,-0.018431,133945,5102484
93436,24-05-2016,TSLA,217.91,0.007816,133945,3013843
93436,25-05-2016,TSLA,219.58,0.007664,147543,3132615
93436,26-05-2016,TSLA,225.12,0.02523,147543,4072443
93436,27-05-2016,TSLA,223.03999,-0.00924,147543,3650272
93436,31-05-2016,TSLA,223.23,0.000852,147543,2789002
93436,01-06-2016,TSLA,219.56,-0.01644,147543,2982695
93436,02-06-2016,TSLA,218.96001,-0.002733,147543,2032832
93436,03-06-2016,TSLA,218.99001,0.000137,147543,2228970
93436,06-06-2016,TSLA,220.67999,0.007717,147543,2249508
93436,07-06-2016,TSLA,232.34,0.052837,147543,6213573
93436,08-06-2016,TSLA,235.52,0.013687,147543,5964095
93436,09-06-2016,TSLA,229.36,-0.026155,147543,4492075
93436,10-06-2016,TSLA,218.78999,-0.046085,147543,6026603
93436,13-06-2016,TSLA,217.87,-0.004205,147543,4193022
93436,14-06-2016,TSLA,214.96001,-0.013357,147543,3580167
93436,15-06-2016,TSLA,217.7,0.012747,147543,2909122
93436,16-06-2016,TSLA,217.92999,0.001056,147543,2440259
93436,17-06-2016,TSLA,215.47,-0.011288,147543,3112620
93436,20-06-2016,TSLA,219.7,0.019632,147543,3552771
93436,21-06-2016,TSLA,219.61,-0.00041,147543,4531226
93436,22-06-2016,TSLA,196.66,-0.104503,147543,23753382
93436,23-06-2016,TSLA,196.39999,-0.001322,147543,10130756
93436,24-06-2016,TSLA,193.14999,-0.016548,147543,7026516
93436,27-06-2016,TSLA,198.55,0.027958,147543,7220455
93436,28-06-2016,TSLA,201.78999,0.016318,147543,6267422
93436,29-06-2016,TSLA,210.19,0.041628,147543,5994908
93436,30-06-2016,TSLA,212.28,0.009943,148015,4843111
93436,01-07-2016,TSLA,216.5,0.019879,148015,5490951
93436,05-07-2016,TSLA,213.98,-0.01164,148015,5175345
93436,06-07-2016,TSLA,214.44,0.00215,148015,4961155
93436,07-07-2016,TSLA,215.94,0.006995,148015,3612022
90319,01-08-2017,GOOGL,946.56,0.001121,298045,1333034
90319,02-08-2017,GOOGL,947.64001,0.001141,298045,2039418
90319,03-08-2017,GOOGL,940.29999,-0.007746,298045,1123921
90319,04-08-2017,GOOGL,945.78998,0.005839,298045,1254584
90319,07-08-2017,GOOGL,945.75,-4.20E-05,298045,1445754
90319,08-08-2017,GOOGL,944.19,-0.001649,298045,1505064
90319,09-08-2017,GOOGL,940.08002,-0.004353,298045,1400853
90319,10-08-2017,GOOGL,923.59003,-0.017541,298045,2707393
90319,11-08-2017,GOOGL,930.09003,0.007038,298045,1616709
90319,14-08-2017,GOOGL,938.92999,0.009504,298045,1150612
90319,15-08-2017,GOOGL,938.08002,-0.000905,298045,1106484
90319,16-08-2017,GOOGL,944.27002,0.006599,298045,1370261
90319,17-08-2017,GOOGL,927.65997,-0.01759,298045,1716833
